"Specie,Altezza (m),""Diametro a 1,3 m (cm)"""
Acer campestre,12.855523873918713,24.990133038157353
Acer campestre,13.007605863772504,18.74209706226685
Acer campestre,14.620915862473787,16.658746526455275
Acer campestre,14.055070384436963,19.41046909790198
Acer campestre,13.636827950517079,16.604751705342846
Acer campestre,12.017300318245278,23.81148723123459
Acer campestre,13.431538567744347,21.49654869673468
Acer campestre,12.031282136013626,17.637652924769263
Acer campestre,14.021301935922601,24.415736485051017
Acer campestre,12.965037452794615,22.707760087175025
Acer campestre,13.988636547233709,17.59723180963139
Acer campestre,14.199573761554326,22.68052366128788
Acer campestre,12.881185112761665,20.358980560046923
Acer campestre,14.821580163930264,24.93588516916622
Acer campestre,13.167080416789567,20.1710716076449
Acer campestre,12.497370429414918,18.9530833769121
Acer campestre,13.17578333375012,19.80625304353947
Acer campestre,14.07823449165592,19.18505789407486
Acer campestre,13.693698049273186,15.179688913891017
Acer campestre,12.871528849817286,15.95071257367283
Acer campestre,12.584417341338957,19.13890230910333
Acer campestre,13.339468425561698,23.8402060862161
Acer campestre,13.883756052682434,24.382056414044605
Acer campestre,13.13296700875479,23.309837311915622
Acer campestre,13.519532102455141,18.088312751459185
Acer campestre,12.326679134399628,23.733733230208244
Acer campestre,12.07691244822909,16.385938791144536
Acer campestre,12.418394564866578,20.67777512035885
Acer campestre,14.687786979970031,15.665470869273875
Acer campestre,13.226579248507576,20.915127083027183
Acer campestre,12.26524313244145,15.953165906997386
Acer campestre,14.990167354712154,17.2026748364012
Acer campestre,12.377555327024313,22.449368836768926
Acer campestre,13.6111242138104,15.942806850284288
Acer campestre,14.2737566065014,17.71013828841043
Acer campestre,12.784725954424493,20.462739462693257
Acer campestre,13.079376404747046,18.69899190003739
Acer campestre,12.622160074893245,16.13963715104619
Acer campestre,12.536743089897445,22.670779578774415
Acer campestre,13.411591537966487,24.203262053077285
Populus alba,22.66801006433911,27.42402435477659
Populus alba,20.041769645836048,26.70974984107817
Populus alba,22.468912925473823,28.9849938436083
Populus alba,23.668850075989624,30.957497711757007
Populus alba,23.233617958870834,31.183937185067713
Populus alba,20.554267673499837,29.48236441578445
Populus alba,24.560587776321594,27.58303014177441
Populus alba,22.06545237047294,29.78611673441365
Populus alba,20.46973593638843,31.58348072508578
Populus alba,20.525132391666553,32.159324296381975
Populus alba,20.89802038946589,25.241649255782605
Populus alba,20.970760152674224,30.733291883752578
Populus alba,21.192286439924896,27.15218943810371
Populus alba,20.12631887965161,26.602916064188157
Populus alba,20.209744383001823,28.872519306907613
Populus alba,22.141460537872007,31.1888809307948
Populus alba,24.077355370667824,29.438192507585875
Populus alba,24.39344785727528,33.03514882215717
Populus alba,22.674654018854568,34.635105916241685
Populus alba,22.90181032481457,31.771484283257358
Populus alba,21.042713145946326,25.761445078850148
Populus alba,20.362773159811475,28.094402040307543
Populus alba,20.04425875000283,27.773529460785372
Populus alba,20.871917297455578,30.380776347022373
Populus alba,23.01478365783806,26.173677800003603
Populus alba,23.539773933441012,34.636147106994386
Populus alba,22.074110648615278,33.86058434552119
Populus alba,22.325216228565214,27.97426410078838
Populus alba,22.336172126001816,30.469599529981195
Populus alba,21.77626206476614,27.588957537473945
Populus alba,23.084808990979766,28.978932056334934
Populus alba,23.80172983594035,28.358713111744773
Populus alba,20.17973652831641,26.965067997539613
Populus alba,21.38829973694508,26.55070387184975
Populus alba,24.459525711018387,31.855315760503732
Populus alba,22.816401308114752,34.381532836829294
Populus alba,23.087165454251977,33.25994937207365
Populus alba,23.873352619705706,31.702186307101826
Populus alba,23.886562136098565,33.973797794446476
Populus alba,20.885695485877633,27.378277817114004
