"Specie,Altezza (m),""Diametro a 1,3 m (cm)"""
Quercus cerris,16.461329578680303,31.575724852938947
Quercus cerris,19.551517928128348,32.213327557935656
Quercus cerris,17.91590303133775,25.58996235855459
Quercus cerris,16.581084743884634,34.851158327982176
Quercus cerris,16.67840995507803,30.299814626662783
Quercus cerris,15.600341331604264,33.76632217325664
Quercus cerris,19.48733511905833,30.320838239272497
Quercus cerris,19.130053098573477,32.09278262950882
Quercus cerris,15.611008707564203,29.56756112492494
Quercus cerris,16.212171520970152,32.306189596724074
Quercus cerris,17.453420729365764,30.213448861002277
Quercus cerris,15.722246013866382,25.629397223078588
Quercus cerris,19.055406764651543,30.373205607460104
Quercus cerris,15.808127407150213,28.833895681009988
Quercus cerris,19.71783542664957,30.802649626432476
Quercus cerris,17.361684633229913,31.74678037844357
Quercus cerris,15.15252937717908,27.22482952813389
Quercus cerris,18.96346768355116,26.898832568321073
Quercus cerris,17.82923925414549,27.282289458786714
Quercus cerris,19.914893142815323,28.102875292373987
Quercus cerris,16.300584445519,33.65343921341695
Quercus cerris,19.622921033026316,26.37847269365215
Quercus cerris,15.814377939917529,33.23306193789564
Quercus cerris,17.56389369693453,33.14974779068322
Quercus cerris,17.42587013829753,29.383194967417577
Quercus cerris,15.381600115567606,30.93583717974822
Quercus cerris,18.7611154515734,31.34727211930605
Quercus cerris,17.540691672649473,34.990441351518655
Quercus cerris,16.0001930998915,27.308358517338526
Quercus cerris,17.636312741264167,27.03031414129546
Quercus cerris,19.04146455434043,25.98416047172818
Quercus cerris,19.223638535287414,28.220595145090883
Quercus cerris,16.066772011970798,25.2851488670274
Quercus cerris,15.282488877288438,28.776598453107077
Quercus cerris,19.338844719756807,34.4653001991626
Quercus cerris,16.85049256833674,26.30595541299588
Quercus cerris,16.55905542593809,29.100840156668397
Quercus cerris,18.218262453522442,29.13888153063448
Quercus cerris,19.635368800390143,30.551822094428026
Quercus cerris,18.928657872007747,25.8725759326415
Quercus cerris,17.6193899361372,32.51625289608309
Quercus cerris,16.908031835122763,27.61075638495762
Quercus cerris,15.595911329923219,30.543507792650253
Quercus cerris,15.385408091160743,25.70103761070832
Quercus cerris,16.442170569786736,27.87700078698191
Quercus cerris,17.787780243796327,30.126209185208648
Quercus cerris,16.178285249925885,26.771494253076636
Quercus cerris,18.828111478973018,26.48583341438855
Quercus cerris,15.082380065491424,34.501311757577376
Quercus cerris,19.01246359418557,25.6399411259886
Quercus cerris,19.454317059877752,31.140569916001454
Quercus cerris,17.59366190923841,34.50104056699003
Quercus cerris,16.715252852117835,29.327587251778752
Quercus cerris,19.05923846278206,27.634488980725045
Quercus cerris,16.207796086596744,25.88210347434294
Quercus cerris,17.639229324140977,25.105215045312043
Quercus cerris,17.78675891047517,33.528906994132385
Quercus cerris,19.54032232437799,30.51855740703246
Quercus cerris,17.372063513260645,30.24193788416557
Quercus cerris,15.905564538657027,34.01432725984916
Quercus cerris,15.879472952785443,30.77696809802391
Quercus cerris,17.049380350071345,32.99414728761214
Quercus cerris,17.31324694027997,30.21968799500332
Quercus cerris,17.963867094372247,29.31709845624733
Quercus cerris,15.56367369765448,29.57223451956912
Quercus cerris,19.738757259510347,28.808173361623687
Quercus cerris,19.60936617832655,25.654837744973943
Quercus cerris,17.593100416373993,25.194907052738117
Quercus cerris,19.289362539970202,26.85955379212053
Quercus cerris,19.413119056580346,32.72288340611275
Quercus cerris,16.143002187136055,32.071426261706776
Quercus cerris,18.690935584277014,25.066873740070832
Quercus cerris,16.327489835362808,30.169662656564384
Quercus cerris,19.563648275769083,30.445730721892634
Quercus cerris,18.015002094900478,28.60438402357442
Quercus cerris,16.38667156666733,27.364120698621466
Quercus cerris,16.018586014391854,30.65141985675876
Quercus cerris,17.522044971522856,30.19339339249384
Quercus cerris,16.692868050198097,31.885459702129744
Quercus cerris,19.186316149390787,25.80074516576162
